Описание;Цена;Рейтинг;Ссылка
Смартфон INOI Note 13s 4/128Gb,  фиолетовый;10990₽;;https://www.citilink.ru/product/smartfon-inoi-note-13s-128gb-fioletovyi-3g-4g-2sim-6-75-and13-802-11-b-2070767/
Смартфон INOI A54 4/256Gb,  фиолетовый;12990₽;;https://www.citilink.ru/product/smartfon-inoi-a54-256gb-fioletovyi-3g-4g-2sim-6-75-and13-802-11-b-g-n-2070765/
Смартфон INOI A54 4/128Gb,  фиолетовый;12990₽;;https://www.citilink.ru/product/smartfon-inoi-a54-128gb-fioletovyi-3g-4g-2sim-6-75-and13-802-11-b-g-n-2070764/
Смартфон INOI A54 4/128Gb,  черный;12990₽;;https://www.citilink.ru/product/smartfon-inoi-a54-128gb-chernyi-3g-4g-2sim-6-75-and13-802-11-b-g-n-ac-2070763/
Смартфон Samsung Galaxy A06 4/64Gb,  SM-A065F,  золотистый;10990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-a06-sm-a065f-64gb-4gb-zolotistyi-3g-4g-6-7-720-2063291/
Смартфон DOOGEE S punk 6/256Gb,  черный;24990₽;;https://www.citilink.ru/product/smartfon-doogee-s-punk-256gb-6gb-chernyi-3g-4g-2sim-6-58-ips-1080x2408-2071852/
Смартфон Apple iPhone 16 128Gb,  A3286,  белый;106590₽;;https://www.citilink.ru/product/smartfon-apple-iphone-16-a3286-128gb-belyi-3g-4g-1sim-6-1-1179x2556-io-2068860/
Смартфон INFINIX Hot 50 Pro 8/256Gb,  X6881,  черный;19990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50-pro-x6881-256gb-8gb-chernyi-3g-4g-6-78-and14-8-2060829/
Смартфон INFINIX Hot 50 Pro 8/256Gb,  X6881,  серый титан;19180₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50-pro-x6881-256gb-8gb-seryi-titan-3g-4g-6-78-and-2060826/
Смартфон INFINIX Zero Flip 8/512Gb,  X6962,  розовый;79990₽;;https://www.citilink.ru/product/smartfon-infinix-zero-flip-x6962-512gb-8gb-rozovyi-3g-4g-6-78-and14-80-2052882/
Смартфон INFINIX Note 40 8/256Gb,  X6853,  зеленый;21990₽;;https://www.citilink.ru/product/smartfon-infinix-note-40-x6853-256gb-8gb-zelenyi-3g-4g-6-78-1080x2436-2052872/
Смартфон INFINIX Note 40 Pro 8/256Gb,  X6850,  черный;25990₽;;https://www.citilink.ru/product/smartfon-infinix-note-40-pro-x6850-256gb-8gb-chernyi-3g-4g-2sim-6-78-a-2052871/
Смартфон INFINIX Note 40 Pro 12/256Gb,  X6850,  черный;27990₽;;https://www.citilink.ru/product/smartfon-infinix-note-40-pro-x6850-256gb-12gb-chernyi-3g-4g-2sim-6-78-2052868/
Смартфон INFINIX Hot 50i 4/128Gb,  X6531B,  серый титан;10990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-4gb-seryi-titan-3g-4g-6-8-and-80-2052916/
Смартфон Huawei P60 Pro 12/512Gb,  MNA-LX9,  жемчужина рококо(восстановленный);49866₽;;https://www.citilink.ru/product/smartfon-huawei-p60-pro-mna-lx9-512gb-12gb-zhem-rok-3g-4g-2sim-6-67-ol-M00281062/
Смартфон Huawei P60 Pro 12/512Gb,  MNA-LX9,  черный(восстановленный);41342₽;;https://www.citilink.ru/product/smartfon-huawei-p60-pro-12-512gb-mna-lx9-chernyi-vosstanovlennyi-M00273520/
Смартфон DOOGEE Blade10 4/128Gb,  красный;17490₽;;https://www.citilink.ru/product/smartfon-doogee-blade10-128gb-4gb-krasnyi-3g-4g-2sim-6-56-ips-720x1612-2071847/
Смартфон Xiaomi Redmi 14C 4/128Gb,  сиреневый;11990₽;;https://www.citilink.ru/product/smartfon-xiaomi-redmi-14c-128gb-4gb-sirenevyi-3g-4g-2sim-6-88-ips-1640-2062053/
Смартфон DOOGEE Blade10 4/128Gb,  зеленый;17490₽;;https://www.citilink.ru/product/smartfon-doogee-blade10-128gb-4gb-zelenyi-3g-4g-2sim-6-56-ips-720x1612-2071848/
Смартфон NOTHING Phone 2A 12/256Gb,  A142,  белый;44990₽;;https://www.citilink.ru/product/smartfon-nothing-phone-2a-a142-256gb-12gb-belyi-3g-4g-6-7-and14-802-11-2060599/
Смартфон vivo V40 12/256Gb,  фиолетовый;51990₽;;https://www.citilink.ru/product/smartfon-vivo-v40-256gb-12gb-fioletovyi-3g-4g-6-67-1080x2400-and14-50m-2057909/
Смартфон vivo V40 12/256Gb,  титановый серебристый;51990₽;;https://www.citilink.ru/product/smartfon-vivo-v40-256gb-12gb-tit-sereb-3g-4g-6-67-1080x2400-and14-50mp-2057906/
Смартфон Samsung Galaxy A06 4/64Gb,  SM-A065F,  золотистый;10990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-a06-sm-a065f-64gb-4gb-zolotistyi-3g-4g-6-7-720-2056536/
Смартфон INFINIX Hot 50 6/256Gb,  X6882,  зеленый;16990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50-x6882-256gb-6gb-zelenyi-3g-4g-6-8-and-802-11-a-2052903/
Смартфон DOOGEE S punk 6/256Gb,  зеленый;24990₽;;https://www.citilink.ru/product/smartfon-doogee-s-punk-256gb-6gb-zelenyi-3g-4g-2sim-6-58-ips-1080x2408-2071853/
Смартфон OPPO A3 6/256Gb,  CPH2669,  лиловый;15990₽;;https://www.citilink.ru/product/smartfon-oppo-a3-cph2669-256gb-6gb-lilovyi-3g-4g-6-67-720x1612-and14-5-2053713/
Смартфон Meizu Note 21 8/256Gb,  M411H,  белый;16990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-8gb-belyi-3g-4g-6-74-720x1600-and14-2050917/
Смартфон Meizu Note 21 4/256Gb,  M411H,  голубой;13990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-4gb-sinii-3g-4g-6-74-720x1600-and14-2050914/
Смартфон Meizu Note 21 4/256Gb,  M411H,  белый;13990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-4gb-belyi-3g-4g-6-74-720x1600-and14-2050913/
Смартфон Meizu Note 21 4/256Gb,  M411H,  черный;13990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-4gb-chernyi-3g-4g-6-74-720x1600-and-2050910/
Смартфон INFINIX Hot 50i 4/128Gb,  X6531B,  черный;10990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-4gb-chernyi-3g-4g-6-8-and-802-11-2052914/
Смартфон vivo Y28 8/128Gb,  розовое золото;17990₽;5;https://www.citilink.ru/product/smartfon-vivo-y28-128gb-8gb-rozovoe-zoloto-3g-4g-6-64-1080x2388-and13-2043506/
Смартфон INFINIX Hot 50i 4/128Gb,  X6531B,  зеленый;10990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-4gb-zelenyi-3g-4g-6-8-and-802-11-2052918/
Смартфон Samsung Galaxy Z Flip 6 12/512Gb,  SM-F741B,  серый;129990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-flip-6-5g-sm-f741b-512gb-12gb-seryi-3g-4g-6-2033150/
Смартфон Samsung Galaxy Z Fold 6 12/512Gb,  SM-F956B,  розовый;199990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-512gb-12gb-rozovyi-3g-4g-2033132/
Смартфон Samsung Galaxy Z Fold 6 12/512Gb,  SM-F956B,  синий;199990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-512gb-12gb-sinii-3g-4g-7-2033131/
Смартфон Samsung Galaxy Z Fold 6 12/256Gb,  SM-F956B,  серый;189990₽;5;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-256gb-12gb-seryi-3g-4g-7-2033130/
Смартфон Samsung Galaxy Z Fold 6 12/256Gb,  SM-F956B,  розовый;189990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-256gb-12gb-rozovyi-3g-4g-2033129/
Смартфон Samsung Galaxy S24 8/128Gb,  SM-S921B,  серый;74990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-s24-5g-sm-s921b-128gb-8gb-seryi-3g-4g-6-2-1080-2032353/
Смартфон REALME 12 8/256Gb,  RMX3871,  голубой рассвет;21990₽;;https://www.citilink.ru/product/smartfon-realme-12-4g-rmx3871-256gb-8gb-goluboi-rassvet-3g-4g-2sim-6-6-2028075/
Смартфон DOOGEE S punk 8/256Gb,  красный;25990₽;;https://www.citilink.ru/product/smartfon-doogee-s-cyber-256gb-8gb-krasnyi-3g-4g-2sim-6-58-ips-1080x240-2071855/
Смартфон INFINIX GT 20 Pro 12/256Gb,  X6871,  оранжевый;36990₽;;https://www.citilink.ru/product/smartfon-infinix-gt-20-pro-x6871-256gb-12gb-oranzhevyi-3g-4g-6-78-1080-2024027/
Смартфон INFINIX Hot 50i 6/128Gb,  X6531B,  зеленый;11990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-6gb-zelenyi-3g-4g-6-8-and-802-11-2052921/
Смартфон REALME 12 Pro+ 5G 12/512Gb,  RMX3840,  бежевый;44990₽;3;https://www.citilink.ru/product/smartfon-realme-12-pro-5g-rmx3840-512gb-12gb-bezhevyi-3g-4g-6-7-2400x1-2012965/
Смартфон ULEFONE Note 16 Pro 8/128Gb,  синий;12990₽;;https://www.citilink.ru/product/smartfon-ulefone-note-16-pro-8-128gb-sinii-2011104/
Смартфон ULEFONE Note 16 Pro 8/128Gb,  черный;12990₽;;https://www.citilink.ru/product/smartfon-ulefone-note-16-pro-8-128gb-chernyi-2011103/
Смартфон ULEFONE Armor 12S 8/128Gb,  серый;22990₽;;https://www.citilink.ru/product/smartfon-ulefone-armor-12s-8-128gb-seryi-2011093/
Смартфон ITEL P55 8/256Gb,  A666LN,  черный;10990₽;;https://www.citilink.ru/product/smartfon-itel-p55-8-256gb-a666ln-chernyi-2010161/
Смартфон INFINIX Hot 50i 6/128Gb,  X6531B,  черный;11990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-6gb-chernyi-3g-4g-6-8-and-802-11-2052919/
Смартфон DOOGEE S118 8/512Gb,  серебристый;30990₽;;https://www.citilink.ru/product/smartfon-doogee-s118-512gb-8gb-serebristyi-3g-4g-2sim-6-58-ips-1080x24-2071856/
Смартфон Samsung Galaxy S24+ 12/512Gb,  SM-S926B,  фиолетовый;105990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-s24-5g-12-512gb-sm-s926b-fioletovyi-2004289/
Смартфон Samsung Galaxy S24+ 12/512Gb,  SM-S926B,  серый;105990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-s24-5g-12-512gb-sm-s926b-seryi-2000212/
Смартфон Samsung Galaxy Z Fold 5 12/512Gb,  SM-F946B,  черный фантом;160990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-5-5g-12-512gb-sm-f946b-chernyi-fantom-1996559/
Смартфон DOOGEE S118 8/512Gb,  красный;30990₽;;https://www.citilink.ru/product/smartfon-doogee-s118-512gb-8gb-krasnyi-3g-4g-2sim-6-58-ips-1080x2408-a-2071857/
Смартфон INFINIX Hot 50i 4/256Gb,  X6531B,  черный;12990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-256gb-4gb-chernyi-3g-4g-6-8-and-802-11-2052922/
Смартфон Samsung Galaxy Z Fold 5 12/256Gb,  SM-F946B,  черный фантом;145390₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-5-5g-12-256gb-sm-f946b-chernyi-fantom-1990634/
Смартфон Apple iPhone 14 Plus 128Gb,  A2886,  желтый;99290₽;;https://www.citilink.ru/product/smartfon-apple-iphone-14-plus-128gb-a2886-zheltyi-1989898/
Смартфон DOOGEE Blade10 Ultra 8/256Gb,  черный;22990₽;;https://www.citilink.ru/product/smartfon-doogee-blade10-ultra-256gb-8gb-chernyi-3g-4g-2sim-6-56-ips-72-2071851/
Смартфон UMIDIGI G5 Mecha 8/128Gb,  черный;12990₽;;https://www.citilink.ru/product/smartfon-umidigi-g5-128gb-8gb-chernyi-3g-4g-6-6-1080x2400-and13-48mpix-1984767/
Смартфон Apple iPhone 15 Pro 1Tb,  A3104,  титан;196690₽;;https://www.citilink.ru/product/smartfon-apple-iphone-15-pro-1tb-a3104-titan-1981761/
Смартфон Samsung Galaxy Z Fold 4 12/256Gb,  SM-F936B,  черный;119990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-4-12-256gb-sm-f936b-chernyi-1977947/
Смартфон INFINIX Hot 50i 4/128Gb,  X6531B,  серый титан;10990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-4gb-seryi-titan-3g-4g-6-8-and-80-2052916/
Смартфон Huawei P60 Pro 12/512Gb,  MNA-LX9,  жемчужина рококо(восстановленный);49866₽;;https://www.citilink.ru/product/smartfon-huawei-p60-pro-mna-lx9-512gb-12gb-zhem-rok-3g-4g-2sim-6-67-ol-M00281062/
Смартфон Huawei P60 Pro 12/512Gb,  MNA-LX9,  черный(восстановленный);41342₽;;https://www.citilink.ru/product/smartfon-huawei-p60-pro-12-512gb-mna-lx9-chernyi-vosstanovlennyi-M00273520/
Смартфон DOOGEE Blade10 4/128Gb,  красный;17490₽;;https://www.citilink.ru/product/smartfon-doogee-blade10-128gb-4gb-krasnyi-3g-4g-2sim-6-56-ips-720x1612-2071847/
Смартфон Xiaomi Redmi 14C 4/128Gb,  сиреневый;11990₽;;https://www.citilink.ru/product/smartfon-xiaomi-redmi-14c-128gb-4gb-sirenevyi-3g-4g-2sim-6-88-ips-1640-2062053/
Смартфон DOOGEE Blade10 4/128Gb,  зеленый;17490₽;;https://www.citilink.ru/product/smartfon-doogee-blade10-128gb-4gb-zelenyi-3g-4g-2sim-6-56-ips-720x1612-2071848/
Смартфон NOTHING Phone 2A 12/256Gb,  A142,  белый;44990₽;;https://www.citilink.ru/product/smartfon-nothing-phone-2a-a142-256gb-12gb-belyi-3g-4g-6-7-and14-802-11-2060599/
Смартфон vivo V40 12/256Gb,  фиолетовый;51990₽;;https://www.citilink.ru/product/smartfon-vivo-v40-256gb-12gb-fioletovyi-3g-4g-6-67-1080x2400-and14-50m-2057909/
Смартфон vivo V40 12/256Gb,  титановый серебристый;51990₽;;https://www.citilink.ru/product/smartfon-vivo-v40-256gb-12gb-tit-sereb-3g-4g-6-67-1080x2400-and14-50mp-2057906/
Смартфон Samsung Galaxy A06 4/64Gb,  SM-A065F,  золотистый;10990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-a06-sm-a065f-64gb-4gb-zolotistyi-3g-4g-6-7-720-2056536/
Смартфон INFINIX Hot 50 6/256Gb,  X6882,  зеленый;16990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50-x6882-256gb-6gb-zelenyi-3g-4g-6-8-and-802-11-a-2052903/
Смартфон DOOGEE S punk 6/256Gb,  зеленый;24990₽;;https://www.citilink.ru/product/smartfon-doogee-s-punk-256gb-6gb-zelenyi-3g-4g-2sim-6-58-ips-1080x2408-2071853/
Смартфон OPPO A3 6/256Gb,  CPH2669,  лиловый;15990₽;;https://www.citilink.ru/product/smartfon-oppo-a3-cph2669-256gb-6gb-lilovyi-3g-4g-6-67-720x1612-and14-5-2053713/
Смартфон Meizu Note 21 8/256Gb,  M411H,  белый;16990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-8gb-belyi-3g-4g-6-74-720x1600-and14-2050917/
Смартфон Meizu Note 21 4/256Gb,  M411H,  голубой;13990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-4gb-sinii-3g-4g-6-74-720x1600-and14-2050914/
Смартфон Meizu Note 21 4/256Gb,  M411H,  белый;13990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-4gb-belyi-3g-4g-6-74-720x1600-and14-2050913/
Смартфон Meizu Note 21 4/256Gb,  M411H,  черный;13990₽;;https://www.citilink.ru/product/smartfon-meizu-note-21-m2411-256gb-4gb-chernyi-3g-4g-6-74-720x1600-and-2050910/
Смартфон INFINIX Hot 50i 4/128Gb,  X6531B,  черный;10990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-4gb-chernyi-3g-4g-6-8-and-802-11-2052914/
Смартфон vivo Y28 8/128Gb,  розовое золото;17990₽;5;https://www.citilink.ru/product/smartfon-vivo-y28-128gb-8gb-rozovoe-zoloto-3g-4g-6-64-1080x2388-and13-2043506/
Смартфон INFINIX Hot 50i 4/128Gb,  X6531B,  зеленый;10990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-4gb-zelenyi-3g-4g-6-8-and-802-11-2052918/
Смартфон Samsung Galaxy Z Flip 6 12/512Gb,  SM-F741B,  серый;129990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-flip-6-5g-sm-f741b-512gb-12gb-seryi-3g-4g-6-2033150/
Смартфон Samsung Galaxy Z Fold 6 12/512Gb,  SM-F956B,  розовый;199990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-512gb-12gb-rozovyi-3g-4g-2033132/
Смартфон Samsung Galaxy Z Fold 6 12/512Gb,  SM-F956B,  синий;199990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-512gb-12gb-sinii-3g-4g-7-2033131/
Смартфон Samsung Galaxy Z Fold 6 12/256Gb,  SM-F956B,  серый;189990₽;5;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-256gb-12gb-seryi-3g-4g-7-2033130/
Смартфон Samsung Galaxy Z Fold 6 12/256Gb,  SM-F956B,  розовый;189990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-6-5g-sm-f956b-256gb-12gb-rozovyi-3g-4g-2033129/
Смартфон Samsung Galaxy S24 8/128Gb,  SM-S921B,  серый;74990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-s24-5g-sm-s921b-128gb-8gb-seryi-3g-4g-6-2-1080-2032353/
Смартфон REALME 12 8/256Gb,  RMX3871,  голубой рассвет;21990₽;;https://www.citilink.ru/product/smartfon-realme-12-4g-rmx3871-256gb-8gb-goluboi-rassvet-3g-4g-2sim-6-6-2028075/
Смартфон DOOGEE S punk 8/256Gb,  красный;25990₽;;https://www.citilink.ru/product/smartfon-doogee-s-cyber-256gb-8gb-krasnyi-3g-4g-2sim-6-58-ips-1080x240-2071855/
Смартфон INFINIX GT 20 Pro 12/256Gb,  X6871,  оранжевый;36990₽;;https://www.citilink.ru/product/smartfon-infinix-gt-20-pro-x6871-256gb-12gb-oranzhevyi-3g-4g-6-78-1080-2024027/
Смартфон INFINIX Hot 50i 6/128Gb,  X6531B,  зеленый;11990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-6gb-zelenyi-3g-4g-6-8-and-802-11-2052921/
Смартфон REALME 12 Pro+ 5G 12/512Gb,  RMX3840,  бежевый;44990₽;3;https://www.citilink.ru/product/smartfon-realme-12-pro-5g-rmx3840-512gb-12gb-bezhevyi-3g-4g-6-7-2400x1-2012965/
Смартфон ULEFONE Note 16 Pro 8/128Gb,  синий;12990₽;;https://www.citilink.ru/product/smartfon-ulefone-note-16-pro-8-128gb-sinii-2011104/
Смартфон ULEFONE Note 16 Pro 8/128Gb,  черный;12990₽;;https://www.citilink.ru/product/smartfon-ulefone-note-16-pro-8-128gb-chernyi-2011103/
Смартфон ULEFONE Armor 12S 8/128Gb,  серый;22990₽;;https://www.citilink.ru/product/smartfon-ulefone-armor-12s-8-128gb-seryi-2011093/
Смартфон ITEL P55 8/256Gb,  A666LN,  черный;10990₽;;https://www.citilink.ru/product/smartfon-itel-p55-8-256gb-a666ln-chernyi-2010161/
Смартфон INFINIX Hot 50i 6/128Gb,  X6531B,  черный;11990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-128gb-6gb-chernyi-3g-4g-6-8-and-802-11-2052919/
Смартфон DOOGEE S118 8/512Gb,  серебристый;30990₽;;https://www.citilink.ru/product/smartfon-doogee-s118-512gb-8gb-serebristyi-3g-4g-2sim-6-58-ips-1080x24-2071856/
Смартфон Samsung Galaxy S24+ 12/512Gb,  SM-S926B,  фиолетовый;105990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-s24-5g-12-512gb-sm-s926b-fioletovyi-2004289/
Смартфон Samsung Galaxy S24+ 12/512Gb,  SM-S926B,  серый;105990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-s24-5g-12-512gb-sm-s926b-seryi-2000212/
Смартфон Samsung Galaxy Z Fold 5 12/512Gb,  SM-F946B,  черный фантом;160990₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-5-5g-12-512gb-sm-f946b-chernyi-fantom-1996559/
Смартфон DOOGEE S118 8/512Gb,  красный;30990₽;;https://www.citilink.ru/product/smartfon-doogee-s118-512gb-8gb-krasnyi-3g-4g-2sim-6-58-ips-1080x2408-a-2071857/
Смартфон INFINIX Hot 50i 4/256Gb,  X6531B,  черный;12990₽;;https://www.citilink.ru/product/smartfon-infinix-hot-50i-x6531b-256gb-4gb-chernyi-3g-4g-6-8-and-802-11-2052922/
Смартфон Samsung Galaxy Z Fold 5 12/256Gb,  SM-F946B,  черный фантом;145390₽;;https://www.citilink.ru/product/smartfon-samsung-galaxy-z-fold-5-5g-12-256gb-sm-f946b-chernyi-fantom-1990634/
Смартфон Apple iPhone 14 Plus 128Gb,  A2886,  желтый;99290₽;;https://www.citilink.ru/product/smartfon-apple-iphone-14-plus-128gb-a2886-zheltyi-1989898/
Смартфон DOOGEE Blade10 Ultra 8/256Gb,  черный;22990₽;;https://www.citilink.ru/product/smartfon-doogee-blade10-ultra-256gb-8gb-chernyi-3g-4g-2sim-6-56-ips-72-2071851/
Смартфон UMIDIGI G5 Mecha 8/128Gb,  черный;12990₽;;https://www.citilink.ru/product/smartfon-umidigi-g5-128gb-8gb-chernyi-3g-4g-6-6-1080x2400-and13-48mpix-1984767/
Смартфон Apple iPhone 15 Pro 1Tb,  A3104,  титан;196690₽;;https://www.citilink.ru/product/smartfon-apple-iphone-15-pro-1tb-a3104-titan-1981761/
